observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
118626,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140090,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118626,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140091,174,Year,10,cat,,,1989,raw_value,,,,,
118626,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140092,185,Month,10,cat,,,Jul,raw_value,,,,,
118627,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140093,60,Growth rate,62,mm month^-1,2,Alizarin stain,4.035,mean,0.353,standard_deviation,,10,Replicates reported as 10-15
118627,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140094,127,Calcification rate,75,g month^-1,18,Weight,0.015,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118627,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140095,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118627,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140096,174,Year,10,cat,,,1989,raw_value,,,,,
118627,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140097,185,Month,10,cat,,,Aug,raw_value,,,,,
118613,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140023,60,Growth rate,62,mm month^-1,2,Alizarin stain,3.33,mean,0.705,standard_deviation,,10,Replicates reported as 10-15
118613,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140024,127,Calcification rate,75,g month^-1,18,Weight,0.014,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118613,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140025,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118613,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140026,174,Year,10,cat,,,1988,raw_value,,,,,
118613,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140027,185,Month,10,cat,,,Jun,raw_value,,,,,
118615,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140033,60,Growth rate,62,mm month^-1,2,Alizarin stain,4.128,mean,0.52,standard_deviation,,10,Replicates reported as 10-15
118615,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140034,127,Calcification rate,75,g month^-1,18,Weight,0.015,mean,0.001,standard_deviation,,10,Replicates reported as 10-15
118615,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140035,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118615,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140036,174,Year,10,cat,,,1988,raw_value,,,,,
118615,1,9,24,Acropora aspera,172,"Kavaratti lagoon, Lakshadweep Islands",10.565,72.631,269,,140037,185,Month,10,cat,,,Aug,raw_value,,,,,
118641,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140163,60,Growth rate,62,mm month^-1,2,Alizarin stain,4.39,mean,0.7,standard_deviation,,20,
118641,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140164,151,Season,10,cat,,,October-December,raw_value,,,,,
118641,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140165,142,Habitat type,10,cat,,,flat,raw_value,,,,,
118641,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140166,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118641,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140167,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
118642,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140168,60,Growth rate,62,mm month^-1,2,Alizarin stain,3.43,mean,1.6,standard_deviation,,20,
118642,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140169,151,Season,10,cat,,,July-August,raw_value,,,,,
118642,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140170,142,Habitat type,10,cat,,,crest,raw_value,,,,,
118642,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140171,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118642,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140172,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
118645,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140183,60,Growth rate,62,mm month^-1,2,Alizarin stain,6.1,mean,1.1,standard_deviation,,20,
118645,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140184,151,Season,10,cat,,,October-December,raw_value,,,,,
118645,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140185,142,Habitat type,10,cat,,,flat,raw_value,,,,,
118645,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140186,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118645,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140187,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
118646,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140188,60,Growth rate,62,mm month^-1,2,Alizarin stain,4.5,mean,0.3,standard_deviation,,20,
118646,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140189,151,Season,10,cat,,,July-August,raw_value,,,,,
118646,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140190,142,Habitat type,10,cat,,,crest,raw_value,,,,,
118646,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140191,143,Water depth,9,m,6,Depth gauge,2,raw_value,,,,,
118646,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140192,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
118647,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140193,60,Growth rate,62,mm month^-1,2,Alizarin stain,7.7,mean,0.9,standard_deviation,,20,
118647,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140194,151,Season,10,cat,,,October-December,raw_value,,,,,
118647,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140195,142,Habitat type,10,cat,,,crest,raw_value,,,,,
118647,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140196,143,Water depth,9,m,,,2,raw_value,,,,,
118647,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140197,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
118644,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140178,60,Growth rate,62,mm month^-1,2,Alizarin stain,3.85,mean,1.6,standard_deviation,,20,
118644,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140179,151,Season,10,cat,,,July-August,raw_value,,,,,
118644,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140180,142,Habitat type,10,cat,,,flat,raw_value,,,,,
118644,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140181,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
118644,1,9,24,Acropora aspera,444,"South Tikus, Pari Island Complex, Java Sea",-5.8648,106.5837,347,,140182,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
118643,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140173,60,Growth rate,62,mm month^-1,2,Alizarin stain,6.1,mean,0.9,standard_deviation,,20,
118643,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140174,151,Season,10,cat,,,October-December,raw_value,,,,,
118643,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140175,142,Habitat type,10,cat,,,crest,raw_value,,,,,
118643,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140176,143,Water depth,9,m,,,2,raw_value,,,,,
118643,1,9,24,Acropora aspera,443,"South Pari, Pari Island Complex, Java Sea",-5.8633,106.6175,347,,140177,144,Wave exposure,10,cat,,,sheltered,raw_value,,,,,
159744,1,126,25,Acropora austera,339,Maldives,2.438229,73.212891,802,787,203178,127,Calcification rate,43,g cm ^-2 yr^-1,32,Product of linear extension and bulk density,1.82,raw_value,,,,1,
159744,1,126,25,Acropora austera,339,Maldives,2.438229,73.212891,802,787,203179,60,Growth rate,38,mm yr^-1,4,Callipers,62.9,raw_value,,,,1,
159744,1,126,25,Acropora austera,339,Maldives,2.438229,73.212891,802,787,203180,61,Skeletal density,34,g cm-3,3,Archimedes principle,1.44,raw_value,,,,1,
159744,1,126,25,Acropora austera,339,Maldives,2.438229,73.212891,802,787,203181,174,Year,10,cat,,,2010-2011,raw_value,,,,,
159744,1,126,25,Acropora austera,339,Maldives,2.438229,73.212891,802,787,203182,152,Water temperature,52,ºC,,,29,raw_value,,,,,
159744,1,126,25,Acropora austera,339,Maldives,2.438229,73.212891,802,787,203183,143,Water depth,9,m,,,1,raw_value,,,,,
118194,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138692,60,Growth rate,49,mm yr^-1,4,Callipers,63.3,mean,26.1,standard_deviation,,15,"Data from Table 1, data from 2 sites pooled together"
118194,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138693,143,Water depth,9,m,,,6,median,1,range,7,,
118194,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138694,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118197,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138701,60,Growth rate,49,mm yr^-1,4,Callipers,46.8,mean,26.4,standard_deviation,,29,"Data from Table 1, data from 1 site"
118197,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138702,143,Water depth,9,m,,,6,median,1,range,7,,
118197,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138703,142,Habitat type,10,cat,,,patch,raw_value,,,,,
118195,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138695,60,Growth rate,49,mm yr^-1,4,Callipers,47.2,mean,25.9,standard_deviation,,13,"Data from Table 1, data from 2 sites pooled together"
118195,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138696,143,Water depth,9,m,,,6,median,1,range,7,,
118195,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138697,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
118196,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138698,60,Growth rate,49,mm yr^-1,4,Callipers,14.3,mean,25.9,standard_deviation,,11,"Data from Table 1, data from 2 sites pooled together"
118196,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138699,143,Water depth,9,m,,,6,median,1,range,7,,
118196,1,92,36,Acropora cerealis,173,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,270,,138700,142,Habitat type,10,cat,,,lagoon,raw_value,,,,,
159821,1,126,37,Acropora cervicornis,47,Jamaica,18.13265,-77.29588889,362,787,203448,60,Growth rate,38,mm yr^-1,15,Image analysis,102,mean,82,range,149,5,
159821,1,126,37,Acropora cervicornis,47,Jamaica,18.13265,-77.29588889,362,787,203449,174,Year,10,cat,,,2000-2008,raw_value,,,,,
159821,1,126,37,Acropora cervicornis,47,Jamaica,18.13265,-77.29588889,362,787,203450,143,Water depth,9,m,,,6.75,mean,5,range,8.5,,
156295,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198778,60,Growth rate,63,mm d^-1,4,Callipers,0.629,mean,0.028,standard_error,,10,control
156295,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198779,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
156295,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198780,204,Depth transplanted from,9,m,6,Depth gauge,1,raw_value,,,,,
156297,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198784,60,Growth rate,63,mm d^-1,4,Callipers,0.826,mean,0.01,standard_error,,10,control
156297,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198785,143,Water depth,9,m,6,Depth gauge,20,raw_value,,,,,
156297,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198786,204,Depth transplanted from,9,m,6,Depth gauge,20,raw_value,,,,,
156298,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198787,60,Growth rate,63,mm d^-1,4,Callipers,0.301,mean,0.006,standard_error,,10,
156298,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198788,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
156298,1,9,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198789,204,Depth transplanted from,9,m,6,Depth gauge,20,raw_value,,,,,
156299,1,92,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198790,60,Growth rate,63,mm d^-1,4,Callipers,0.39,mean,0.02,standard_deviation,,6,control
156299,1,92,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198791,61,Skeletal density,78,g mL^-1,3,Archimedes principle,0.295,mean,0.11,standard_deviation,,6,
156299,1,92,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198792,143,Water depth,9,m,6,Depth gauge,1,raw_value,,,,,
156299,1,92,37,Acropora cervicornis,430,"La Parguera, Puerto Rico ",17.937626,-67.048164,440,,198793,205,UV radiation treatment,10,cat,,,control,raw_value,,,,,
113265,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127791,60,Growth rate,38,mm yr^-1,2,Alizarin stain,12.6,mean,,,,11,no standard deviation provided
113265,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127792,143,Water depth,9,m,6,Depth gauge,7.8,raw_value,,,,,
113265,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127793,153,Irradiance,30,%,,,34.9,raw_value,,,,,
113265,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127794,142,Habitat type,10,cat,,,back,raw_value,,,,,
113265,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127795,127,Calcification rate,43,g cm ^-2 yr^-1,18,Weight,10.7,mean,,,,11,
113269,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127811,60,Growth rate,38,mm yr^-1,2,Alizarin stain,10.9,mean,,,,11,no standard deviation provided
113269,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127812,143,Water depth,9,m,6,Depth gauge,5.5,raw_value,,,,,
113269,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127813,153,Irradiance,30,%,,,48,raw_value,,,,,
113269,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127814,142,Habitat type,10,cat,,,fore,raw_value,,,,,
113269,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127815,127,Calcification rate,43,g cm ^-2 yr^-1,18,Weight,8.2,mean,,,,11,
113272,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127826,60,Growth rate,38,mm yr^-1,2,Alizarin stain,13.4,mean,,,,6,no standard deviation provided
113272,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127827,143,Water depth,9,m,6,Depth gauge,12.9,raw_value,,,,,
113272,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127828,153,Irradiance,30,%,,,31,raw_value,,,,,
113272,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127829,142,Habitat type,10,cat,,,fore,raw_value,,,,,
113272,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127830,127,Calcification rate,43,g cm ^-2 yr^-1,18,Weight,10.5,mean,,,,6,
113276,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127845,60,Growth rate,38,mm yr^-1,2,Alizarin stain,8,mean,,,,2,no standard deviation provided
113276,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127846,143,Water depth,9,m,6,Depth gauge,15.8,raw_value,,,,,
113276,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127847,153,Irradiance,30,%,,,25.8,raw_value,,,,,
113276,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127848,142,Habitat type,10,cat,,,fore,raw_value,,,,,
113276,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127849,127,Calcification rate,43,g cm ^-2 yr^-1,18,Weight,4.9,mean,,,,2,
113277,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127850,60,Growth rate,38,mm yr^-1,2,Alizarin stain,12,mean,,,,18,no standard deviation provided
113277,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127851,143,Water depth,9,m,6,Depth gauge,15.8,raw_value,,,,,
113277,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127852,153,Irradiance,30,%,,,25.8,raw_value,,,,,
113277,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127853,142,Habitat type,10,cat,,,fore,raw_value,,,,,
113277,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127854,127,Calcification rate,43,g cm ^-2 yr^-1,18,Weight,7.5,mean,,,,18,
113278,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127855,60,Growth rate,38,mm yr^-1,2,Alizarin stain,9.2,mean,,,,10,no standard deviation provided
113278,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127856,143,Water depth,9,m,6,Depth gauge,27.4,raw_value,,,,,
113278,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127857,153,Irradiance,30,%,,,13,raw_value,,,,,
113278,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127858,142,Habitat type,10,cat,,,fore,raw_value,,,,,
113278,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127859,127,Calcification rate,43,g cm ^-2 yr^-1,18,Weight,5.4,mean,,,,10,
113282,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127875,60,Growth rate,38,mm yr^-1,2,Alizarin stain,5.2,mean,,,,5,no standard deviation provided
113282,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127876,143,Water depth,9,m,6,Depth gauge,21.4,raw_value,,,,,
113282,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127877,153,Irradiance,30,%,,,18.6,raw_value,,,,,
113282,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127878,142,Habitat type,10,cat,,,pinnacle,raw_value,,,,,
113282,1,8,37,Acropora cervicornis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,595,,127879,127,Calcification rate,43,g cm ^-2 yr^-1,18,Weight,2.4,mean,,,,5,
98357,1,1,37,Acropora cervicornis,369,"Rio Bueno, Jamaica",18.479459,-77.459666,362,,141845,60,Growth rate,38,mm yr^-1,15,Image analysis,110,mean,40,standard_error,,5,
