ReefID,ReefName,Longitude,Latitude,Year,AerialScore,DHWytd,Sector
17-067,U/N Reef,146.6003571,-17.96941948,2017,4,8.076546,Central
17-068,Moss Reef,146.7947235,-17.94563866,2017,4,7.711794,Central
17-069,U/N Reef,146.768631,-17.99490929,2017,4,7.426625,Central
18-017,Reg Ward Reef,146.7850647,-18.03201485,2017,4,7.168657,Central
18-018,Otter Reef,146.5588684,-18.05222702,2017,4,8.810462,Central
18-019,Barnett Patches,146.8530884,-18.06010437,2017,4,7.634123,Central
18-023,U/N Reef,146.9667358,-18.13350868,2017,4,8.132426,Central
18-024,Britomart Reef,146.726471,-18.22864151,2017,4,8.228813,Central
18-025,U/N Reef,146.8980713,-18.26096916,2017,4,7.979365,Central
18-026,Walker Reef,146.7446442,-18.32501411,2017,4,8.372695,Central
18-027,Trunk Reef,146.8318176,-18.35411644,2017,4,8.173452,Central
18-029,Bramble Reef,146.7061615,-18.4081955,2017,4,8.237624,Central
18-030,Kelso Reef,146.9900665,-18.43645859,2017,3,7.619559,Central
18-031,Little Kelso Reef,146.9930573,-18.46914101,2017,4,7.338253,Central
18-032,Rib Reef,146.8711853,-18.48267555,2017,4,7.418142,Central
18-033,Pith Reef,147.0161133,-18.20892143,2017,4,8.581788,Central
18-034,Myrmidon Reef,147.3842468,-18.26569939,2017,3,7.444539,Central
18-037,Needle Reef,147.2053833,-18.36123848,2017,4,8.147753,Central
18-039,Dip Reef,147.4487305,-18.41375351,2017,4,6.817934,Central
18-042,Roxburgh Reef,147.0580902,-18.43182755,2017,4,7.510314,Central
18-043,Fore And Aft Reef,147.0376587,-18.50482941,2017,4,7.015952,Central
18-044,Westmoreland Reef,147.1023254,-18.49254036,2017,4,7.346577,Central
18-048,Pelorus (North Palm or Yanooa) Reef,146.4889069,-18.5564518,2017,4,9.284801,Central
18-049a,Orpheus (Goolboddi) Island Reef (No 1),146.4874573,-18.60209465,2017,4,9.056419,Central
18-049b,Orpheus (Goolboddi) Island Reef (No 2),146.4949341,-18.63393593,2017,4,9.056419,Central
18-049c,Orpheus (Goolboddi) Island Reef (No 3),146.489151,-18.65820313,2017,4,9.233377,Central
18-049d,Orpheus (Goolboddi) Island Reef (No 4),146.5060272,-18.63929176,2017,4,9.110563,Central
18-049e,Orpheus (Goolboddi) Island Reef (No 5),146.4983673,-18.59331703,2017,4,9.284801,Central
18-052a,Curacoa (Noogoo) Reef (No 1),146.5632172,-18.66501045,2017,4,9.344134,Central
18-053,Fantome (Eumilli) Island Reef,146.5115967,-18.67670441,2017,4,9.404464,Central
18-054d,Great Palm Island Reef (No 4),146.6920013,-18.75086212,2017,4,9.501595,Central
18-054e,Great Palm Island Reef (No 5),146.6447296,-18.74154854,2017,4,9.369536,Central
18-054f,Great Palm Island Reef (No 6),146.5986633,-18.69507027,2017,4,9.344134,Central
18-054g,Great Palm Island Reef (No 7),146.5834961,-18.68226433,2017,4,9.344134,Central
18-058,Eclipse (Garoogubbee) Reef,146.5500641,-18.76878738,2017,4,9.294688,Central
18-062,Brisk-Falcon Reef,146.5353851,-18.77733803,2017,4,9.129248,Central
18-064,Fly Island Reef,146.5254211,-18.82943153,2017,4,8.67043,Central
18-065,Havannah Reef,146.5375671,-18.84302711,2017,4,8.67043,Central
18-066,Acheron Reef,146.6308746,-18.96382713,2017,4,8.990231,Central
18-069a,Backnumbers Reef,147.1483154,-18.50876045,2017,4,6.600996,Central
18-069b,Braggs Reef,147.1398468,-18.54733849,2017,4,6.600996,Central
18-070,Arc Reef,147.4454956,-18.49704361,2017,4,6.471805,Central
18-071,Glow Reef,147.4025574,-18.52807808,2017,3,6.132582,Central
18-074,Yankee Reef,147.4989471,-18.56134033,2017,2,5.895788,Central
18-075,John Brewer Reef,147.0529633,-18.63109779,2017,4,5.865246,Central
18-077,Grub Reef,147.4259644,-18.62554359,2017,3,5.531154,Central
18-078,Lodestone Reef,147.1030884,-18.69019508,2017,4,5.901076,Central
18-080,Bowl Reef,147.5388947,-18.49941254,2017,3,7.074468,Central
18-081,Knife Reef,147.5714874,-18.57635307,2017,4,6.161554,Central
18-083,Fork Reef,147.5544586,-18.6082859,2017,3,5.321943,Central
18-084a,Cup Reef (North),147.6332855,-18.6073761,2017,4,5.494889,Central
18-084b,Cup Reef (South),147.5979919,-18.64159966,2017,4,5.321943,Central
18-085a,Spoon Reef (North),147.5656738,-18.65759468,2017,4,4.994773,Central
18-086,Chicken Reef,147.7172394,-18.64651299,2017,3,5.892344,Central
18-091,Lynchs Reef,147.7083893,-18.7698307,2017,3,4.183624,Central
18-096,Davies Reef,147.6448364,-18.8224926,2017,3,4.607724,Central
18-100a,(Big) Broadhurst Reef (No 1),147.7422638,-18.90699196,2017,3,3.923756,Central
18-101,Judith Wright Reef,147.9512634,-18.89966774,2017,0,4.561025,South
18-106,(Little) Broadhurst Reef,147.6944733,-18.95594597,2017,3,4.487107,Central
18-115,Jupiter Reef,148.253067,-18.92404175,2017,1,5.017276,South
18-118,Shrimp Reef,148.0530396,-18.96915054,2017,1,4.417128,South
18-119,Lion Reef,148.376648,-18.95051575,2017,2,4.378162,South
18-120,Jaguar Reef,148.4267731,-18.9756794,2017,2,4.746549,South
19-024,Prawn Reef,148.096695,-19.02057266,2017,2,3.751269,South
19-026,U/N Reef,148.4292755,-19.03603363,2017,2,4.188407,South
19-028,Shell Reef,148.1815949,-19.05929375,2017,1,3.217242,South
19-029,Mid Reef,148.0774231,-19.07060051,2017,1,3.556782,South
19-038a,Dingo Reef (No 1),148.298111,-19.19438744,2017,3,2.252147,South
19-038b,Dingo Reef (No 2),148.3894043,-19.16968155,2017,3,2.397766,South
19-038f,Dingo Reef (No 6),148.472229,-19.13640022,2017,3,3.377377,South
19-043,Darley Reef,148.1832733,-19.19681931,2017,3,2.25518,South
19-045,Stanley Reef,148.0796814,-19.29451752,2017,2,3.338197,South
19-048,Old Reef,148.0894318,-19.38344193,2017,2,3.857119,South
19-049,Lynx Reef,148.5639191,-19.03156471,2017,2,5.249572,South
19-050,Leopard Reef,148.6921082,-19.0863533,2017,1,4.91405,South
19-051,U/N Reef,148.6888275,-19.11245728,2017,2,4.578767,South
19-053,U/N Reef,148.8194733,-19.12701416,2017,2,4.854792,South
19-054,Tiger Reef,148.5487518,-19.20061874,2017,3,1.770259,South
19-059,U/N Reef,148.8801117,-19.18770027,2017,2,4.73959,South
19-061,Jacqueline Reef,148.9037628,-19.21391678,2017,2,4.288268,South
19-063a,Kangaroo Reef (East),148.617157,-19.26265907,2017,3,2.083907,South
19-065,U/N Reef,148.6320953,-19.31987572,2017,3,2.073417,South
19-066,U/N Reef,148.632431,-19.34154129,2017,3,2.073417,South
19-067,U/N Reef,148.634491,-19.3591938,2017,3,2.24572,South
19-071,Wallaby Reef,148.6594238,-19.42391014,2017,2,2.573467,South
19-072a,Gould Reef (No 1),148.7792053,-19.37535858,2017,2,2.283969,South
19-072b,Gould Reef (No 2),148.7217407,-19.4563446,2017,3,2.576195,South
19-072e,Gould Reef (No 5),148.7893219,-19.4530983,2017,2,2.407144,South
19-074b,Cobham Reef (South),148.8544312,-19.43570137,2017,2,1.64765,South
19-075,Martin Reef,148.8240814,-19.4805069,2017,2,2.090244,South
19-076,Showers Reef,148.8985901,-19.49141884,2017,3,1.478752,South
19-081,Ellen Reef,149.243515,-19.31081772,2017,2,3.660982,South
19-082,Elizabeth Reef,149.0430298,-19.32583809,2017,2,2.765969,South
19-091,Eulalie Reef,149.4161682,-19.34141922,2017,2,6.383999,South
19-096,Kennedy Reef,149.1563416,-19.45158958,2017,2,0.966604,South
19-097,Net Reef,149.053772,-19.49880409,2017,2,1.271223,South
19-098,Wansfell Reef,149.119339,-19.50007629,2017,2,1.103527,South
19-099,Joist Reef,149.6322632,-19.46017265,2017,1,5.3496,South
19-107,Seagull Reef,148.9789429,-19.5239315,2017,2,1.278323,South
19-109a,Fairey Reef (No 1),148.9433594,-19.53862,2017,2,1.305455,South
19-114,U/N Reef,149.0437012,-19.53903961,2017,2,1.12285,South
19-116,Knuckle Reef,149.2728729,-19.53398705,2017,1,0.807158,South
19-122,U/N Reef,149.2478485,-19.57890129,2017,2,0.798336,South
19-123,U/N Reef,149.2371979,-19.58856964,2017,2,0.798336,South
19-127,Block Reef,149.3734436,-19.69941521,2017,1,1.367807,South
19-128,Line Reef,149.1835327,-19.68999863,2017,1,1.901706,South
19-129,U/N Reef,149.3027649,-19.75041771,2017,1,2.073204,South
19-134,Circular Quay Reef,149.4855042,-19.74379349,2017,1,1.523977,South
19-135,Hardy Reef,149.2333069,-19.76042366,2017,1,2.27326,South
19-136a,Hook Reef,149.1853943,-19.79242516,2017,1,2.757439,South
19-139,U/N Reef,149.5877838,-19.51589012,2017,1,3.202045,South
19-141,Stucco Reef,149.5975189,-19.55791283,2017,0,1.877225,South
19-146,Rafter Reef,149.6325531,-19.61058044,2017,1,1.361315,South
19-147,Plaster Reef,149.669754,-19.62962532,2017,0,1.540853,South
19-148,Eave Reef,149.7697449,-19.60277557,2017,0,2.393008,South
19-149,Brick Reef,149.7247772,-19.60995483,2017,0,1.73733,South
19-151,Tile Reef,149.8499908,-19.61589622,2017,1,3.94194,South
19-152,Reimer Reef,149.8791351,-19.63298798,2017,0,3.94194,South
19-157,Little Reef,149.5791016,-19.66706085,2017,1,0.768621,South
19-159,Slate Reef,149.9264984,-19.66704559,2017,0,2.87056,South
19-163,U/N Reef,149.5381165,-19.69139862,2017,2,0.772159,South
19-167,Thatch Reef,149.9779816,-19.69270134,2017,1,3.69795,South
19-168,U/N Reef,149.610733,-19.71202278,2017,1,0.779448,South
19-169,U/N Reef,149.6127625,-19.72046471,2017,1,0.779448,South
19-181,U/N Reef,149.6172638,-19.75793076,2017,1,0.806577,South
19-187,Hewitt Reef,149.6237946,-19.78406334,2017,1,0.806577,South
19-192,U/N Reef,149.6160278,-19.81798172,2017,1,1.269067,South
19-196,U/N Reef,149.5996857,-19.85923386,2017,1,1.609551,South
19-204,Round Reef,149.6238556,-19.96522522,2017,1,2.008944,South
19-205a,Tideway Reef (No 1),149.7245941,-20.01020241,2017,0,2.013963,South
19-206,U/N Reef,150.0066986,-19.70957565,2017,1,2.926799,South
19-207,Hyde Reef,150.0855103,-19.75622559,2017,1,2.764943,South
19-208,U/N Reef,150.1234436,-19.78590012,2017,1,3.611969,South
19-209,Rebe Reef,150.1528931,-19.79887581,2017,1,5.536512,South
19-212,Oom Reef,150.1833496,-19.82825089,2017,1,3.372485,South
19-214,Wyatt Earp Reef,150.2198944,-19.86567879,2017,0,2.810716,South
19-216,U/N Reef,150.2485352,-19.88918304,2017,0,2.810716,South
19-220,White Tip Reef,150.2710724,-19.91143227,2017,1,2.282842,South
19-228,U/N Reef,150.2393189,-19.9932003,2017,0,1.07167,South
19-246,U/N Reef,149.667984,-19.81144524,2017,0,1.283088,South
20-014,Hayman Island Reef,148.8908234,-20.06110573,2017,1,6.319784,South
20-017,Black Island Reef,148.8926849,-20.08108711,2017,2,6.319784,South
20-019,Langford-Bird Reef,148.877594,-20.0883007,2017,3,6.319784,South
20-028e,Hook Island Reef (No 5),148.8972626,-20.1150074,2017,3,6.322711,South
20-028f,Hook Island Reef (No 6),148.9080048,-20.07657051,2017,3,6.487894,South
20-028h,Hook Island Reef (No 9),148.9582672,-20.06318474,2017,3,6.632602,South
20-034,Mid Molle Reef,148.830246,-20.24907303,2017,3,6.776837,South
20-042a,South Molle Reef (No 1),148.8409729,-20.27581787,2017,3,6.177764,South
20-060b,Long Island Reef (No 2),148.8470917,-20.34325027,2017,3,5.988878,South
20-067a,Border Island Reef (No 1),149.0289612,-20.16838264,2017,3,6.730351,South
20-081,Nicolson Reef,149.0941925,-20.30509949,2017,3,6.816777,South
20-102a,Shaw Island Reef (No 1),149.0808563,-20.43684769,2017,3,6.389438,South
20-102c,Shaw Island Reef (No 3),149.0734711,-20.47439384,2017,3,6.184571,South
20-102d,Shaw Island Reef (No 4),149.0583649,-20.49876213,2017,3,6.184571,South
20-103,U/N Reef,149.8306885,-20.01483345,2017,1,2.016462,South
20-104,U/N Reef,149.6880493,-20.03160477,2017,1,2.178871,South
20-105,Square Reef,149.8119659,-20.06409836,2017,1,2.181823,South
20-112,Edgell Reefs (No 5),149.9369049,-20.13447762,2017,1,2.202938,South
20-115,Little Bugatti (Wheatley) Reef,150.2430267,-20.02637672,2017,0,1.367776,South
20-119,U/N Reef,150.4166412,-20.08670807,2017,1,2.217599,South
20-125,U/N Reef,150.427002,-20.12101555,2017,1,2.075793,South
20-126,U/N Reef,150.3855896,-20.15007591,2017,1,1.924802,South
20-127,Bugatti Reef,150.3165131,-20.10089111,2017,1,1.439853,South
20-128,Edgell Reefs (No 4),150.0096741,-20.12045288,2017,1,2.204385,South
20-129,Henderson Reefs,150.0722961,-20.18974113,2017,1,2.512287,South
20-130,U/N Reef,150.3690796,-20.17415047,2017,1,1.924802,South
20-131,U/N Reef,150.4460144,-20.14126396,2017,2,2.075793,South
20-132,U/N Reef,150.4720001,-20.19290543,2017,1,2.562458,South
20-134,Hunt Reef,150.1032715,-20.29578018,2017,1,2.83142,South
20-135,Robertson Reefs (No 1),150.1325531,-20.3427887,2017,0,2.870633,South
20-137,Robertson Reefs (No 3),150.0960693,-20.34886932,2017,1,2.85572,South
20-138,Bax Reef,150.1979523,-20.34207344,2017,1,3.173777,South
20-146,Boulton Reef,150.2905426,-20.46800613,2017,1,3.915731,South
20-167,U/N Reef,150.5127258,-20.2592411,2017,1,3.20652,South
20-172,U/N Reef,150.5596314,-20.28167725,2017,1,3.139227,South
20-179,U/N Reef,150.6079102,-20.30254555,2017,1,3.634848,South
20-182,U/N Reef,150.5782929,-20.33308029,2017,1,3.138843,South
20-185a,U/N Reef,150.5844269,-20.35409737,2017,1,3.275772,South
20-185c,U/N Reef,150.6564636,-20.3503933,2017,1,4.417798,South
20-186,U/N Reef,150.7129059,-20.35417557,2017,1,4.463384,South
20-187,Muirhead Reef,150.7524109,-20.37828827,2017,1,4.782238,South
20-194a,U/N Reef,150.6852722,-20.41614914,2017,1,3.99222,South
20-194b,U/N Reef,150.722229,-20.40675163,2017,1,4.446317,South
20-197,U/N Reef,150.7261963,-20.44673729,2017,1,4.446317,South
20-209,East Repulse Reef,148.8772583,-20.59887123,2017,3,5.41518,South
20-252,Farrier Reef,149.141037,-20.67612839,2017,4,6.254525,South
20-255,Solder Reef,149.206543,-20.69828606,2017,4,6.206943,South
20-262a,Wigton Island Reef (No 1),149.4698181,-20.74207306,2017,3,6.470376,South
20-263,Silloth Reef,149.4358215,-20.76638222,2017,3,6.335719,South
20-269,Cockermouth Reef,149.3975372,-20.77874756,2017,4,6.176276,South
20-289,Calder Reef,149.6203156,-20.7711544,2017,4,6.29995,South
20-292,Derwent Reef,149.782135,-20.98659897,2017,3,5.134093,South
20-294,(Little) Stevens Reef,150.0518646,-20.56435394,2017,1,3.891665,South
20-295,(Big) Stevens Reef,150.1259766,-20.57020569,2017,0,4.063816,South
20-296,Liff Reef,150.2419128,-20.51556396,2017,0,4.067171,South
20-298,Warland Reef,150.3817291,-20.60163498,2017,1,3.500927,South
20-299a,U/N Reef,150.4344025,-20.60325623,2017,1,3.48702,South
20-299c,Southampton Reef,150.4501801,-20.64879608,2017,1,3.346386,South
20-301a,Cole Reefs (No2),150.2307282,-20.6812706,2017,0,3.811704,South
20-301b,Cole Reefs (No3),150.2871399,-20.65514565,2017,0,3.772085,South
20-302,Cole Reefs (No1),150.1860962,-20.70088959,2017,1,3.654915,South
20-304,McIntyre Reef,150.4682312,-20.71710205,2017,0,3.467824,South
20-305,Goble Reefs (East),150.4846344,-20.78170204,2017,1,3.50245,South
20-306,Goble Reefs (West),150.4537659,-20.80457306,2017,1,3.679235,South
20-307,Chauvel Reefs (North),150.3760834,-20.81850624,2017,1,3.788334,South
20-308,Chauvel Reefs (South),150.37883,-20.85866737,2017,1,4.085581,South
20-310,Bushy-Redbill Reef,150.0803223,-20.96219444,2017,1,4.162109,South
20-322,U/N Reef,150.7458649,-20.57420349,2017,1,3.623473,South
20-324,U/N Reef,150.7667542,-20.59622574,2017,1,3.627088,South
20-326,Molar Reef,150.8036041,-20.62533188,2017,1,3.405002,South
20-327,U/N Reef,150.8534851,-20.61770821,2017,2,3.278764,South
20-335,U/N Reef,150.873764,-20.67168617,2017,1,3.229411,South
20-339a,U/N Reef,150.8839722,-20.7258606,2017,1,2.910343,South
20-339b,U/N Reef,150.9378357,-20.70666695,2017,0,3.228266,South
20-342,U/N Reef,150.9542847,-20.76789093,2017,0,3.081583,South
20-348,U/N Reef,150.9531708,-20.88706779,2017,1,2.760547,South
20-351a,Pompey Reef (No 1),150.5351868,-20.9407692,2017,1,4.218307,South
20-351b,Pompey Reef (No 2),150.5284576,-20.98368073,2017,2,4.36581,South
20-351c,Pompey Reef (No 3),150.5209656,-21.01173019,2017,2,4.911894,South
20-353,U/N Reef,150.9179535,-20.96454239,2017,1,3.052841,South
20-369a,Cockatoo Reef (No 1),151.0157623,-20.74736214,2017,1,3.415764,South
20-370a,Rip Reef,151.0679627,-20.80563736,2017,0,3.058284,South
20-370b,U/N Reef,151.0578156,-20.88191795,2017,0,2.730593,South
20-377,Olympic Reef,151.2294159,-20.84253693,2017,1,4.261358,South
20-378a,U/N Reef,151.2480164,-20.86843872,2017,1,3.172722,South
20-380,U/N Reef,151.0428162,-20.91514969,2017,1,2.453734,South
20-382,U/N Reef,151.3048554,-20.88574791,2017,0,4.259718,South
20-383,U/N Reef,151.210846,-20.93144608,2017,1,2.968414,South
20-385,U/N Reef,151.326294,-20.94240761,2017,0,3.4279,South
20-386,U/N Reef,151.1835175,-20.96024895,2017,0,2.813924,South
20-388a,U/N Reef,151.3562012,-20.95941734,2017,0,3.395144,South
20-389,U/N Reef,151.4033661,-20.96608734,2017,2,3.45553,South
20-391,U/N Reef,151.4776917,-20.99131012,2017,0,4.391973,South
20-469,U/N Reef,150.6504059,-20.49994469,2017,1,3.984795,South
20-470,U/N Reef,150.6771393,-20.47095871,2017,2,3.984795,South
20-474,U/N Reef,150.693161,-20.46883392,2017,1,3.984795,South
20-590,U/N Reef,150.3713379,-20.09990501,2017,2,2.158826,South
20-591,U/N Reef,150.3728027,-20.11018944,2017,1,1.754248,South
20-595,U/N Reef,150.386795,-20.07428169,2017,1,2.158826,South
20-605,U/N Reef,150.4887695,-20.23344612,2017,2,2.714555,South
21-025,Penrith Reef,149.8979645,-21.01667213,2017,2,4.857728,South
21-027,Snare Peak Reef,149.9355469,-21.1026268,2017,2,5.283918,South
21-054,Prince Reef,150.2562256,-21.06552696,2017,3,4.893233,South
21-056b,U/N Reef,150.4547272,-21.07901001,2017,1,4.596971,South
21-057,U/N Reef,150.4814606,-21.12298584,2017,0,4.143582,South
21-060,U/N Reef,150.5915527,-21.01289177,2017,2,4.381207,South
21-061,U/N Reef,150.692337,-21.05476952,2017,1,4.497024,South
21-062,U/N Reef,150.8651123,-21.03121948,2017,0,3.218479,South
21-063,U/N Reef,150.9248657,-21.02652931,2017,1,3.053237,South
21-064,U/N Reef,150.7779846,-21.05713272,2017,1,3.981072,South
21-065,U/N Reef,150.8303223,-21.07218361,2017,1,3.662059,South
21-068,U/N Reef,150.830658,-21.1288929,2017,1,3.501667,South
21-070,U/N Reef,150.789566,-21.13311958,2017,1,3.823856,South
21-071,U/N Reef,150.7631226,-21.13590622,2017,1,3.823856,South
21-072,U/N Reef,150.6603546,-21.16360283,2017,1,4.163521,South
21-074,U/N Reef,150.8449554,-21.15646553,2017,1,3.787996,South
21-075,U/N Reef,150.9338837,-21.16447449,2017,1,2.773568,South
21-081,U/N Reef,150.8828583,-21.22441864,2017,1,3.076757,South
21-082,U/N Reef,150.8965912,-21.24571228,2017,1,3.076757,South
21-086,Paul Reef,150.7849884,-21.33171272,2017,1,3.487841,South
21-087,U/N Reef,150.9747925,-21.38442421,2017,0,3.332613,South
21-091,U/N Reef,151.5545044,-21.04234505,2017,1,4.556828,South
21-092,U/N Reef,151.1628876,-21.01262283,2017,1,2.387375,South
21-093,U/N Reef,151.1032105,-21.02966309,2017,0,2.414224,South
21-094,U/N Reef,151.151535,-21.03481483,2017,1,2.387375,South
21-100,U/N Reef,151.0711212,-21.07071495,2017,1,2.447167,South
21-101,U/N Reef,151.5283661,-21.01545143,2017,0,4.191072,South
21-109,U/N Reef,151.0734558,-21.12340164,2017,1,2.759467,South
21-115,U/N Reef,151.0368042,-21.17749405,2017,1,2.934721,South
21-116,U/N Reef,151.0127716,-21.21458054,2017,1,3.091277,South
21-128,Storm Reef,151.1672363,-21.32230186,2017,1,4.143191,South
21-129,U/N Reef,151.0965118,-21.35380936,2017,0,3.067894,South
21-131,Nancy Foster Reef,151.3673401,-21.36973381,2017,1,3.691025,South
21-132,U/N Reef,151.3279877,-21.39435387,2017,1,3.867441,South
21-133,U/N Reef,151.2503357,-21.37825012,2017,1,4.168176,South
21-134,U/N Reef,151.2745972,-21.38881302,2017,1,4.168176,South
21-135,U/N Reef,151.4798584,-21.36478806,2017,1,3.467933,South
21-136,U/N Reef,151.4208984,-21.38519478,2017,0,3.515151,South
21-139,U/N Reef,151.4691467,-21.47309494,2017,0,3.617086,South
21-143,U/N Reef,151.5632935,-21.04230118,2017,1,4.556828,South
21-144,U/N Reef,151.5725403,-21.05036545,2017,1,4.027635,South
21-145a,U/N Reef,151.6099701,-21.06549835,2017,1,4.552751,South
21-146,U/N Reef,151.6415863,-21.07686806,2017,1,4.552751,South
21-147,U/N Reef,151.6636353,-21.06974411,2017,0,4.951917,South
21-148,Patricia Mather Reef,151.6878967,-21.08218956,2017,0,4.951917,South
21-149,U/N Reef,151.7160797,-21.09569168,2017,0,5.657749,South
21-150,U/N Reef,151.7348785,-21.10695457,2017,1,4.913158,South
21-151,U/N Reef,151.7534485,-21.1144619,2017,0,5.20257,South
21-152,U/N Reef,151.7707214,-21.12043381,2017,0,5.20257,South
21-157,U/N Reef,151.7565918,-21.14909172,2017,0,5.20257,South
21-158,U/N Reef,151.7765808,-21.15070915,2017,0,4.44582,South
21-159,U/N Reef,151.7991638,-21.16200638,2017,0,4.44582,South
21-161,U/N Reef,151.8226929,-21.18107986,2017,0,5.009363,South
21-165,U/N Reef,151.8231506,-21.19952965,2017,1,5.009363,South
21-172,Riptide Reef,151.8458252,-21.24135208,2017,0,3.992515,South
21-180,U/N Reef,151.8265381,-21.34622002,2017,0,3.253301,South
21-181,U/N Reef,151.8578949,-21.37122536,2017,0,2.668487,South
21-185,U/N Reef,151.9017639,-21.3990097,2017,1,3.149232,South
21-236,U/N Reef,152.3966675,-21.21899033,2017,0,3.760631,South
21-237,U/N Reef,152.4723358,-21.2400341,2017,1,3.410367,South
21-238,U/N Reef,152.5121002,-21.23604202,2017,0,3.097031,South
21-240,U/N Reef,152.3125305,-21.27980042,2017,1,3.868201,South
21-241,Centenery Reef,152.3307037,-21.28257179,2017,1,3.868201,South
21-242a,U/N Reef,152.2311554,-21.30331612,2017,0,4.128485,South
21-247,U/N Reef,152.1629944,-21.33177567,2017,1,4.293314,South
21-257,U/N Reef,152.1422577,-21.36036682,2017,3,3.959561,South
21-258,Mystery Reef,152.0170898,-21.37743568,2017,0,3.229805,South
21-263,U/N Reef,152.4906158,-21.41230583,2017,0,2.319026,South
21-289a,U/N Reef,152.5951233,-21.18595886,2017,0,4.309498,South
21-290,U/N Reef,152.5225525,-21.20072746,2017,0,3.097031,South
21-294,U/N Reef,152.6052551,-21.28995514,2017,1,3.049861,South
21-295,U/N Reef,152.5805969,-21.31895638,2017,1,2.815088,South
21-296,U/N Reef,152.55336,-21.33865738,2017,1,2.815088,South
21-299,U/N Reef,152.5291443,-21.37872505,2017,1,2.330057,South
21-300a,U/N Reef,152.5075226,-21.39318848,2017,1,2.330057,South
21-303,U/N Reef,152.5197449,-21.46067429,2017,0,1.946408,South
21-304,U/N Reef,152.5101166,-21.47377586,2017,1,1.946408,South
21-306,U/N Reef,152.509491,-21.4948616,2017,0,1.946408,South
21-436,U/N Reef,151.6009827,-21.49707985,2017,0,2.499635,South
21-438,U/N Reef,151.8116608,-21.51576233,2017,0,2.663132,South
21-440,U/N Reef,151.5417633,-21.52249908,2017,0,3.683868,South
21-443,U/N Reef,151.7071228,-21.56830406,2017,0,2.645774,South
21-453,U/N Reef,151.6924133,-21.65459442,2017,0,2.615673,South
21-460,U/N Reef,151.7421722,-21.71146393,2017,0,2.909757,South
21-465,U/N Reef,151.8820496,-21.80438995,2017,0,2.974908,South
21-466,U/N Reef,151.9869385,-21.83785439,2017,0,3.93598,South
21-467,U/N Reef,151.9263001,-21.8867054,2017,0,3.28888,South
21-470,U/N Reef,152.4947968,-21.51159668,2017,0,2.084361,South
21-474,U/N Reef,152.4745789,-21.53461266,2017,0,2.084361,South
21-479,U/N Reef,152.4567413,-21.56138802,2017,0,1.493277,South
21-494,U/N Reef,152.3084412,-21.63533592,2017,0,2.908361,South
21-496,U/N Reef,152.475769,-21.64585686,2017,0,1.627708,South
21-502,U/N Reef,152.4980316,-21.67513466,2017,0,1.61883,South
21-526,U/N Reef,152.3121948,-21.83160782,2017,1,2.746277,South
21-529,U/N Reef,152.1729584,-21.8669281,2017,1,3.661494,South
21-530,U/N Reef,152.4398346,-21.85553551,2017,0,1.452954,South
21-531,U/N Reef,152.4085846,-21.862854,2017,0,1.452954,South
21-532,U/N Reef,152.3540955,-21.8627739,2017,1,2.074923,South
21-538,Emperor Reef,152.4438171,-21.8837204,2017,0,1.452954,South
21-540,U/N Reef,152.4777222,-21.9057827,2017,0,1.257197,South
21-544,U/N Reef,152.1087341,-21.92170143,2017,0,3.936672,South
21-546,U/N Reef,152.4926148,-21.93086052,2017,1,1.257197,South
21-551,U/N Reef,152.0556488,-21.96060562,2017,0,3.448135,South
21-552,Obstruction Reef,152.4666596,-21.96283913,2017,0,1.247646,South
21-556,Gannett Cay Reef,152.4773865,-21.98163605,2017,1,1.247646,South
21-557,U/N Reef,152.4640503,-21.98226166,2017,1,1.247646,South
21-560,U/N Reef,152.5397949,-21.66206551,2017,0,1.58241,South
21-562,Turner Reef,152.5587616,-21.71955299,2017,0,1.397807,South
21-565,Bills Reef,152.5930176,-21.78662682,2017,1,1.378714,South
21-566,Blu-Lion Reef,152.6274567,-21.82133293,2017,0,1.367895,South
21-570,Triangle Reef,152.6355743,-21.84602356,2017,0,1.367895,South
21-575,Heart Reef,152.6570587,-21.89438248,2017,0,1.365262,South
21-579,Hill Reef,152.672348,-21.91166115,2017,0,1.216878,South
21-582,Beacon Reef,152.6879273,-21.93577385,2017,0,1.216878,South
21-586,Follett Reef,152.701416,-21.96721268,2017,0,1.254253,South
21-591,U/N Reef,150.3724213,-21.02275085,2017,2,4.2918,South
21-595,U/N Reef,151.5068359,-21.03574944,2017,1,4.191072,South
22-084,U/N Reef,152.4649658,-21.99973488,2017,0,1.247646,South
22-086,Wilson Reef,152.4483795,-22.01743889,2017,0,1.275506,South
22-090,Chesterman Reef,152.4287415,-22.04010582,2017,1,1.275506,South
22-092,U/N Reef,152.4773712,-22.07732201,2017,0,0.82136,South
22-093,Abrahams Reef,152.4874878,-22.10082817,2017,0,0.8167,South
22-103,Half Moon Reef,152.72612,-22.01127243,2017,0,1.254772,South
22-106,U/N Reef,152.7378388,-22.05660439,2017,0,1.251667,South
22-115,U/N Reef,152.5335846,-22.10583496,2017,1,0.795465,South
22-116,Hook Reef,152.7417145,-22.09586525,2017,0,1.251667,South
22-121,Sinker Reef,152.7461548,-22.11695099,2017,0,1.089859,South
22-122,Junior Reef,152.5317993,-22.1481514,2017,0,0.795465,South
22-123,U/N Reef,152.5975952,-22.14977264,2017,1,0.783599,South
22-124,Taiwan Reef,152.7605591,-22.15019226,2017,0,1.225782,South
